vehicle_id,date_key,location_id,listed_price,sold_price,price_difference,expected_market_price,days_on_platform,conversion_rate,sale_flag
6323,20200809,30,1113683,975642,138041,890946,83,0.04,1
6324,20220510,28,2291602,2142741,148861,802060,44,0.07,1
6325,20251201,12,804537,703071,101466,563175,35,0.04,1
6326,20240301,25,2004904,1855154,149750,1704168,86,0.04,1
6328,20220610,9,316529,158769,157760,300702,50,0.03,1
6329,20210510,1,1706323,1648651,57672,1365058,80,0.03,1
6332,20200909,3,286365,111910,174455,143182,70,0.05,1
6336,20220807,4,1349622,1348924,698,539848,115,0.02,1
6337,20221110,28,1026023,963779,62244,923420,103,0.07,1
6338,20241001,5,2282054,2276309,5745,798718,98,0.06,1
6339,20210910,27,262875,171132,91743,210300,97,0.07,1
6340,20190712,27,1472414,1357064,115350,883448,40,0.07,1
6342,20250109,22,2153275,2083120,70155,1076637,14,0.1,1
6343,20230208,9,1314628,1233761,80867,591582,19,0.09,1
6344,20211109,1,1666651,1534444,132207,749992,76,0.07,1
6345,20190704,6,724192,676382,47810,253467,24,0.14,1
6346,20200202,18,2140394,1976732,163662,1605295,29,0.05,1
6349,20240309,2,633296,462514,170782,348312,103,0.08,1
6350,20230901,23,1759417,1631133,128284,879708,38,0.03,1
6353,20250910,22,1215474,1117939,97535,1154700,36,0.02,1
6354,20200104,13,348135,224418,123717,156660,97,0.05,1
6355,20191012,30,875850,830360,45490,437925,81,0.03,1
6358,20220209,8,1699255,1548344,150911,1104515,75,0.06,1
6359,20230603,24,242391,185863,56528,84836,34,0.07,1
6361,20220112,24,2164934,2161387,3547,1948440,69,0.04,1
6363,20201007,28,1635565,1556381,79184,572447,9,0.09,1
6364,20250906,6,1028086,1007974,20112,925277,34,0.04,1
6366,20240708,14,1719809,1560225,159584,1375847,46,0.03,1
6368,20210610,12,1751273,1704805,46468,1050763,3,0.08,1
6370,20220304,10,2494262,2471131,23131,1122417,8,0.11,1
6372,20231211,19,735748,609919,125829,367874,9,0.12,1
6373,20201005,1,285528,268091,17437,256975,92,0.07,1
6374,20210607,23,1667592,1611451,56141,1417453,106,0.03,1
6375,20210712,8,832910,814142,18768,541391,18,0.12,1
6376,20240303,22,1287438,1148689,138749,1094322,102,0.07,1
6379,20200309,9,1515846,1366960,148886,530546,69,0.07,1
6380,20241006,30,2353843,2215205,138638,2118458,69,0.03,1
6384,20200407,15,619750,575049,44701,340862,61,0.08,1
6385,20200303,3,452943,360037,92906,271765,56,0.07,1
6386,20230902,19,1014596,886365,128231,811676,3,0.11,1
6387,20210111,11,1493806,1455874,37932,1344425,119,0.05,1
6388,20190604,10,267714,124215,143499,200785,25,0.1,1
6389,20190611,14,452670,303638,149032,203701,105,0.04,1
6390,20231010,29,930060,819616,110444,790551,105,0.06,1
6391,20210510,5,1892705,1733282,159423,1135623,107,0.02,1
6392,20230704,5,269974,232873,37101,175483,26,0.12,1
6393,20191203,14,1094062,940092,153970,820546,108,0.06,1
6394,20190503,21,1872345,1764324,108021,1497876,11,0.14,1
6395,20230212,21,2025597,1874566,151031,1012798,76,0.03,1
6396,20200501,5,2434816,2369449,65367,1217408,119,0.08,1
6399,20190408,4,2370803,2202881,167922,1422481,76,0.04,1
6401,20230505,22,972073,815826,156247,340225,104,0.07,1
6402,20240710,13,517200,399354,117846,336179,6,0.14,1
6403,20220110,13,1618517,1588085,30432,1537591,38,0.04,1
6404,20230812,8,1166963,1075819,91144,525133,73,0.06,1
6405,20220902,13,1190274,1183362,6912,1071246,88,0.02,1
6406,20230410,27,584416,508802,75614,321428,10,0.08,1
6408,20200706,20,1022925,1018735,4190,511462,109,0.07,1
6409,20220109,12,2226518,2106095,120423,890607,113,0.03,1
6410,20200811,16,839994,762497,77497,629995,50,0.03,1
6411,20200704,27,665032,512568,152464,532025,28,0.12,1
6413,20230912,28,1293147,1152321,140826,646573,27,0.06,1
6414,20190802,13,2485743,2450786,34957,1615732,55,0.02,1
6415,20190803,21,1372488,1329036,43452,1303863,30,0.1,1
6416,20221102,2,1776348,1630365,145983,799356,63,0.04,1
6418,20210612,22,1182522,1066395,116127,532134,11,0.15,1
6420,20230809,8,499720,402897,96823,424762,60,0.06,1
6423,20210211,5,469646,414670,54976,164376,41,0.06,1
6424,20210609,22,2232042,2103144,128898,1562429,28,0.08,1
6426,20190709,22,1389423,1262774,126649,1181009,54,0.06,1
6428,20230512,17,2180822,2177940,2882,872328,40,0.08,1
6429,20220311,15,641287,553145,88142,320643,102,0.08,1
6430,20220707,27,924624,788114,136510,878392,30,0.07,1
6431,20251010,9,1160780,1033520,127260,464311,10,0.11,1
6433,20200510,24,2164108,2149180,14928,1623081,37,0.05,1
6434,20191008,20,2413969,2315805,98164,1689778,106,0.05,1
6437,20240802,26,480615,325978,154637,336430,111,0.08,1
6438,20250209,5,634482,534571,99911,602757,41,0.08,1
6439,20221003,13,1018774,987467,31307,865957,60,0.03,1
6441,20191110,16,1186121,1144450,41671,652366,21,0.13,1
6442,20191008,10,886977,815936,71041,665232,60,0.03,1
6443,20210804,5,1988743,1877674,111069,696060,55,0.07,1
6444,20230510,13,2287672,2185674,101998,800685,66,0.07,1
6445,20220906,22,2290798,2186778,104020,2061718,73,0.03,1
6446,20240809,9,999813,917925,81888,649878,111,0.04,1
6449,20211004,22,1593740,1466237,127503,956244,18,0.12,1
6450,20241204,30,454161,370336,83825,363328,108,0.06,1
6451,20220610,27,2291815,2141895,149920,1604270,117,0.06,1
6452,20210501,23,573634,497599,76035,229453,39,0.03,1
6457,20230711,23,1767461,1655173,112288,883730,49,0.04,1
6458,20240203,5,1353574,1339809,13765,473750,5,0.1,1
6459,20211208,4,1252951,1191181,61770,1065008,32,0.05,1
6460,20250301,3,2314572,2264466,50106,1388743,64,0.05,1
6462,20200207,30,1297010,1178258,118752,1232159,103,0.08,1
6463,20200110,5,2238171,2172201,65970,1342902,48,0.06,1
6465,20230802,6,2280600,2108709,171891,1368360,73,0.02,1
6468,20230103,24,341684,226985,114699,273347,101,0.04,1
6470,20200705,15,279011,159049,119962,251109,93,0.04,1
6471,20231102,16,757665,646084,111581,303065,33,0.03,1
6474,20201102,16,927322,902203,25119,649125,35,0.05,1
6475,20210506,26,804961,776927,28034,643968,74,0.05,1
6478,20240706,28,1653223,1497428,155795,578628,39,0.08,1
6480,20190205,5,1788052,1721915,66137,894026,10,0.06,1
6481,20190909,13,2231780,2107691,124089,1115890,85,0.03,1
6482,20201201,22,2381799,2278168,103631,2024529,30,0.06,1
6485,20211105,29,2318543,2159026,159517,1159271,40,0.04,1
6486,20220306,22,1839716,1781371,58345,1287801,35,0.05,1
6487,20230802,3,773184,612179,161005,309273,90,0.04,1
6488,20220101,15,2083117,2045877,37240,833246,41,0.07,1
6489,20220804,6,830718,815026,15692,789182,17,0.11,1
6490,20230401,23,1455332,1382357,72975,1382565,78,0.03,1
6491,20210906,6,262450,235649,26801,249327,82,0.05,1
6493,20190903,17,715569,541994,173575,536676,8,0.08,1
6494,20190906,3,368522,297324,71198,147408,17,0.13,1
6495,20230609,22,2251656,2083333,168323,1576159,79,0.07,1
6497,20190612,27,982306,952579,29727,933190,70,0.04,1
6498,20240701,5,901491,900987,504,360596,96,0.08,1
6499,20211008,24,1485471,1461407,24064,668461,97,0.05,1
6500,20201112,21,630311,485288,145023,252124,41,0.08,1
6502,20250206,1,404684,346870,57814,343981,78,0.02,1
6503,20200409,30,758717,579349,179368,341422,31,0.02,1
6504,20230707,5,1526622,1432958,93664,686979,27,0.09,1
6505,20190808,25,306308,161457,144851,122523,63,0.07,1
6506,20231212,17,1141881,1004124,137757,856410,86,0.03,1
6507,20220411,10,255889,197162,58727,217505,87,0.04,1
6510,20220907,16,1930714,1867617,63097,965357,94,0.07,1
6511,20230907,13,1980269,1954604,25665,1584215,31,0.06,1
6513,20210110,28,2341612,2211233,130379,936644,15,0.13,1
6514,20200212,1,1744696,1693109,51587,1221287,65,0.06,1
6519,20240304,27,2225063,2083603,141460,1446290,57,0.03,1
6522,20240112,8,255186,98341,156845,114833,43,0.04,1
6523,20201202,7,1076886,914989,161897,915353,87,0.05,1
6524,20220605,1,1462707,1329140,133567,511947,68,0.07,1
6525,20241206,30,656219,560565,95654,557786,102,0.03,1
6527,20200503,14,1941074,1764610,176464,1164644,117,0.03,1
6528,20240804,12,528811,399939,128872,396608,86,0.06,1
6529,20241210,26,2474971,2372861,102110,1732479,21,0.07,1
6530,20230101,28,316496,139233,177263,142423,27,0.11,1
6531,20220311,23,1893080,1719847,173233,1135848,92,0.04,1
6534,20250409,9,1997558,1905358,92200,699145,5,0.07,1
6535,20210611,22,1171222,1049067,122155,702733,78,0.03,1
6537,20230808,5,2194722,2087375,107347,1755777,62,0.04,1
6538,20240905,15,1583184,1451928,131256,1029069,106,0.03,1
6539,20210101,13,849287,830579,18708,297250,15,0.07,1
6540,20220409,15,1170367,1069607,100760,994811,22,0.06,1
6541,20220807,21,1712121,1621505,90616,1027272,22,0.14,1
6542,20200302,17,2219805,2085330,134475,1331883,27,0.15,1
6543,20200211,28,1249995,1187775,62220,562497,46,0.05,1
6544,20211001,1,2165410,2115228,50182,1299246,6,0.15,1
6546,20230510,4,2007004,1849414,157590,802801,85,0.04,1
6549,20190908,4,2087380,1970909,116471,1252428,50,0.07,1
6550,20200511,30,732196,560132,172064,658976,74,0.08,1
6552,20220109,27,1775258,1599328,175930,1153917,57,0.03,1
6553,20250709,29,2090815,1987235,103580,940866,68,0.04,1
6555,20240102,21,2164944,2121221,43723,1623708,34,0.03,1
6556,20250210,21,291937,148221,143716,248146,70,0.03,1
6557,20240205,13,862795,762089,100706,388257,69,0.02,1
6558,20220910,29,2135694,2129255,6439,961062,50,0.05,1
6559,20210308,18,1627525,1492807,134718,732386,53,0.05,1
6560,20241009,30,1669331,1538729,130602,1085065,48,0.03,1
6563,20210406,23,1438392,1310364,128028,1366472,68,0.07,1
6565,20240507,5,1558542,1518538,40004,1324760,69,0.06,1
6566,20210512,22,279665,107359,172306,153815,37,0.04,1
6567,20210907,12,493035,392419,100616,369776,86,0.02,1
6569,20200606,5,1296817,1220503,76314,518726,109,0.07,1
6570,20230707,7,457406,455749,1657,320184,10,0.1,1
6572,20230406,13,1888357,1885624,2733,849760,24,0.06,1
6573,20200504,13,1623425,1505569,117856,1217568,115,0.02,1
6575,20231101,23,424291,262870,161421,169716,95,0.08,1
6577,20240104,11,217119,75950,141169,206263,10,0.07,1
6578,20221106,8,584016,459824,124192,262807,43,0.05,1
6580,20191202,5,1131221,1025938,105283,395927,114,0.08,1
6585,20201111,12,1071753,1000081,71672,1018165,93,0.04,1
6587,20210904,6,739839,667751,72088,665855,66,0.02,1
6588,20191110,16,1370506,1268202,102304,890828,8,0.1,1
6589,20201112,6,897469,741994,155475,717975,28,0.06,1
6590,20191108,29,2284813,2151859,132954,799684,15,0.12,1
6592,20250311,1,674037,561165,112872,606633,99,0.05,1
6596,20200704,21,685639,546314,139325,239973,14,0.08,1
6597,20200103,11,959537,957139,2398,863583,104,0.04,1
6600,20191001,26,211724,82426,129298,148206,58,0.05,1
6602,20220503,27,2409380,2345317,64063,1325159,17,0.1,1
6603,20190509,21,2137500,2128222,9278,2030625,60,0.05,1
6604,20220303,21,1213475,1132337,81138,546063,84,0.03,1
6605,20230403,17,1963701,1809947,153754,1669145,70,0.05,1
6606,20191106,8,1591766,1508731,83035,636706,90,0.06,1
6608,20220205,13,1666107,1536082,130025,833053,11,0.05,1
6609,20250711,16,635957,596866,39091,604159,93,0.04,1
6611,20210107,27,1009364,995688,13676,807491,44,0.07,1
6613,20250811,17,1277862,1159913,117949,447251,7,0.06,1
6614,20190809,27,495599,376900,118699,396479,95,0.07,1
6617,20240502,11,1764170,1670900,93270,1675961,20,0.14,1
6618,20250904,24,407734,356034,51700,387347,74,0.05,1
6620,20190912,25,1208372,1204995,3377,422930,15,0.08,1
6623,20200711,21,1398958,1249529,149429,489635,61,0.05,1
6624,20240904,16,417356,269176,148180,396488,83,0.08,1
6625,20231003,27,2116605,1988967,127638,1904944,90,0.05,1
6626,20230609,11,777655,704295,73360,544358,8,0.07,1
6628,20210408,21,1584667,1431803,152864,871566,21,0.09,1
6629,20190912,22,1301958,1168353,133605,976468,79,0.05,1
6630,20201209,3,1732444,1669164,63280,1385955,73,0.05,1
6631,20220305,17,917775,864675,53100,734220,47,0.07,1
6632,20230611,6,362658,353664,8994,145063,42,0.06,1
6634,20200406,27,1100223,980402,119821,880178,46,0.04,1
6635,20191205,11,2233975,2055991,177984,1228686,45,0.05,1
6636,20191110,18,1779623,1663664,115959,1423698,31,0.02,1
6639,20231208,4,1739215,1697137,42078,1652254,99,0.08,1
6640,20200806,21,988529,891063,97466,642543,14,0.1,1
6641,20211212,18,548628,483082,65546,301745,83,0.05,1
6643,20210607,29,821519,804577,16942,451835,30,0.07,1
6645,20220206,11,1717132,1654147,62985,1201992,21,0.09,1
6646,20220710,29,1830385,1820981,9404,915192,21,0.1,1
6649,20221202,1,711310,555386,155924,675744,13,0.09,1
6650,20200412,20,1589605,1520285,69320,953763,63,0.08,1
6652,20240101,20,871353,851622,19731,566379,52,0.04,1
6653,20230303,28,264057,192920,71137,145231,9,0.13,1
6654,20200309,27,2394247,2237571,156676,837986,59,0.08,1
6655,20200710,5,1092284,1019010,73274,436913,81,0.03,1
6657,20240109,5,2217380,2167535,49845,997820,47,0.05,1
6659,20230608,23,1874818,1789133,85685,656186,71,0.02,1
6660,20211212,13,2179439,2173787,5652,1634579,111,0.03,1
6661,20200909,22,1879813,1781076,98737,657934,76,0.07,1
6662,20190705,13,1509366,1485221,24145,1132024,66,0.02,1
6663,20230304,7,2110233,2079923,30310,2004721,34,0.05,1
6666,20210311,5,805622,759664,45958,604216,31,0.08,1
6667,20190612,23,1424150,1404318,19832,854490,88,0.05,1
6668,20210311,21,777650,706554,71096,505472,90,0.05,1
6671,20241107,8,1932061,1919782,12279,966030,100,0.06,1
6672,20190407,2,398350,259222,139128,278845,50,0.07,1
6675,20201203,10,2469821,2366643,103178,2099347,89,0.05,1
6679,20241009,27,1965808,1802300,163508,1277775,80,0.05,1
6680,20220709,27,830045,742609,87436,664036,5,0.1,1
6681,20240504,11,529593,364000,165593,211837,49,0.03,1
6682,20241203,20,1171066,1118739,52327,761192,45,0.07,1
6683,20250408,16,2476682,2357150,119532,1609843,90,0.07,1
6684,20201005,14,302643,269239,33404,105925,13,0.06,1
6687,20211003,22,1576687,1407857,168830,1261349,98,0.06,1
6688,20230405,22,203448,109190,94258,152586,110,0.07,1
6690,20230506,30,1682224,1618879,63345,1009334,52,0.07,1
6691,20220312,4,1830453,1716664,113789,1189794,20,0.07,1
6692,20190811,3,1486870,1354780,132090,1263839,51,0.06,1
6693,20220905,22,2443747,2408852,34895,1588435,11,0.06,1
6694,20221204,5,1585204,1512646,72558,1030382,37,0.06,1
6697,20210801,3,1423681,1297080,126601,711840,55,0.04,1
6698,20211104,16,2053758,2008492,45266,1129566,113,0.06,1
6700,20230409,17,453487,318725,134762,249417,8,0.13,1
6701,20241207,13,873950,852666,21284,568067,80,0.06,1
6702,20200608,12,1484708,1478281,6427,1336237,52,0.07,1
6703,20210710,12,1314899,1229331,85568,986174,38,0.07,1
6704,20220903,5,283082,113429,169653,184003,19,0.07,1
6705,20240403,23,2472025,2323953,148072,1483215,47,0.03,1
6707,20251009,22,1570149,1398794,171355,1177611,61,0.03,1
6708,20210606,2,1053468,926849,126619,421387,102,0.04,1
6710,20250209,28,416121,399228,16893,187254,33,0.03,1
6714,20210308,18,1343616,1331862,11754,738988,33,0.05,1
6715,20190604,19,1774908,1736394,38514,976199,79,0.02,1
6720,20200702,4,2424028,2337027,87001,2060423,97,0.03,1
6722,20210107,25,1371520,1369299,2221,480031,3,0.1,1
6723,20211205,23,839657,803328,36329,587759,54,0.03,1
6724,20200107,29,1344839,1188488,156351,537935,49,0.06,1
6725,20240105,18,258738,145792,112946,155242,113,0.05,1
6727,20231002,1,1210106,1128796,81310,847074,67,0.03,1
6728,20220201,14,2297100,2282002,15098,1607970,19,0.05,1
6729,20240202,19,1669050,1540849,128201,917977,18,0.11,1
6730,20240111,29,1360909,1209912,150997,1156772,91,0.07,1
6731,20241102,5,299544,135863,163681,284566,26,0.06,1
6735,20201106,28,1941033,1794407,146626,776413,6,0.14,1
6736,20250311,29,1122066,1104344,17722,953756,68,0.05,1
6737,20190306,25,507795,434287,73508,482405,29,0.11,1
6738,20240103,12,262287,260419,1868,170486,71,0.03,1
6739,20240309,11,961252,851302,109950,913189,55,0.05,1
6741,20220404,16,1453463,1414736,38727,508712,109,0.03,1
6742,20200411,25,2297236,2170122,127114,918894,67,0.06,1
6743,20230805,5,2229505,2162405,67100,1449178,51,0.07,1
6745,20230102,5,2158798,2102155,56643,755579,89,0.06,1
6746,20240608,22,213376,124482,88894,117356,67,0.07,1
6747,20240902,9,947303,769820,177483,378921,63,0.07,1
6748,20240903,5,1381962,1361568,20394,1243765,97,0.07,1
6749,20191111,25,1028522,860414,168108,822817,23,0.12,1
6750,20210103,3,1850039,1813074,36965,1387529,99,0.04,1
6751,20241111,29,822671,705774,116897,658136,80,0.04,1
6753,20191004,21,1397720,1246040,151680,628973,70,0.06,1
6754,20230304,13,2367334,2273244,94090,2130600,72,0.03,1
6755,20221004,11,1304106,1170853,133253,1108490,34,0.06,1
6756,20220505,27,1001914,859431,142483,951818,37,0.05,1
6757,20240310,18,2216193,2178255,37938,1883764,79,0.04,1
6758,20200604,29,1459131,1427321,31810,1386174,58,0.03,1
6759,20240207,9,1631524,1517154,114370,571033,22,0.11,1
6760,20220306,27,1861714,1726661,135053,1489371,62,0.07,1
6761,20230402,19,1623581,1570503,53078,1298864,107,0.05,1
6764,20220706,3,1308375,1188604,119771,719606,104,0.06,1
6765,20250112,15,1579297,1478520,100777,1342402,110,0.07,1
6767,20191006,21,865788,807753,58035,432894,91,0.02,1
6769,20200403,8,2093183,2013870,79313,1779205,85,0.07,1
6770,20230311,29,672874,516219,156655,235505,4,0.11,1
6771,20210909,5,1257333,1083416,173917,1005866,113,0.08,1
6774,20220305,21,1711006,1541953,169053,855503,19,0.08,1
6775,20220603,27,1738918,1693658,45260,1043350,48,0.02,1
6776,20210907,7,1190343,1163468,26875,1011791,88,0.04,1
6778,20250310,21,565890,454763,111127,509301,96,0.07,1
6780,20240408,18,575299,412161,163138,258884,120,0.05,1
6784,20190302,6,1109278,978238,131040,831958,56,0.06,1
6785,20210706,8,1369354,1213434,155920,890080,48,0.08,1
6787,20200701,27,609594,609448,146,518154,8,0.15,1
6789,20220910,18,1465222,1305620,159602,586088,107,0.06,1
6791,20230508,22,2304658,2291378,13280,1382794,69,0.02,1
6793,20220508,27,1076502,1024653,51849,538251,46,0.06,1
6794,20190309,7,1068170,949537,118633,373859,5,0.06,1
6796,20201008,13,1826931,1728912,98019,1187505,116,0.04,1
6798,20210104,5,872743,853936,18807,480008,103,0.03,1
6799,20190611,5,1137868,980345,157523,796507,65,0.02,1
6800,20200905,27,1843558,1800522,43036,1290490,64,0.03,1
6801,20190312,12,1946536,1849105,97431,1362575,56,0.03,1
6802,20240711,15,1407434,1296911,110523,914832,115,0.08,1
6803,20230209,9,1349478,1184159,165319,742212,6,0.07,1
6804,20220512,7,2034685,1858074,176611,1831216,14,0.06,1
6805,20230505,16,1880303,1773543,106760,1316212,101,0.05,1
6807,20190902,13,1248451,1079860,168591,686648,9,0.14,1
6808,20250105,5,1759159,1724683,34476,1319369,24,0.13,1
6809,20240407,30,1687965,1650586,37379,928380,89,0.08,1
6810,20200303,21,2288772,2270227,18545,1258824,97,0.07,1
6813,20230910,25,2118715,1970294,148421,1059357,81,0.07,1
6814,20251011,24,2198068,2080548,117520,1318840,13,0.14,1
6817,20230303,13,1074263,1049476,24787,805697,11,0.14,1
6819,20220504,2,1544135,1377228,166907,540447,95,0.08,1
6822,20250209,2,225892,102254,123638,124240,39,0.07,1
6824,20220505,2,1331259,1187868,143391,465940,91,0.07,1
6826,20220102,5,1602264,1454346,147918,1041471,43,0.02,1
6828,20230111,22,635467,521927,113540,285960,78,0.07,1
6834,20191009,5,2383786,2336672,47114,834325,14,0.07,1
6835,20201004,3,1227424,1212874,14550,429598,98,0.03,1
6837,20200401,2,1529526,1464297,65229,1223620,101,0.06,1
6839,20201103,27,700897,589303,111594,665852,79,0.08,1
6840,20240107,13,1211028,1190420,20608,484411,45,0.04,1
6841,20220506,3,1948606,1860829,87777,1364024,61,0.06,1
6842,20210210,22,467871,396572,71299,374296,86,0.07,1
6845,20201205,5,1764579,1705920,58659,794060,52,0.04,1
6848,20241111,23,209295,162916,46379,177900,96,0.02,1
6850,20210608,13,446102,272321,173781,423796,69,0.07,1
6851,20251003,21,2441505,2319295,122210,1709053,63,0.06,1
6852,20190611,17,2126892,2090020,36872,1701513,112,0.04,1
6853,20210912,21,1123195,991955,131240,449277,60,0.05,1
6855,20210411,6,1252821,1236205,16616,1127538,117,0.05,1
6856,20231106,18,1431242,1271126,160116,644058,94,0.06,1
6857,20230707,9,1635092,1474840,160252,1389828,27,0.08,1
6860,20250104,21,1141869,1112115,29754,1084775,109,0.08,1
6861,20220511,21,402323,280281,122042,341974,59,0.06,1
6862,20210301,21,1101305,1068225,33080,770913,37,0.06,1
6863,20240108,5,470357,299846,170511,282214,90,0.02,1
6864,20220112,27,1434247,1427878,6369,717123,119,0.05,1
6865,20221105,3,1208320,1049424,158896,543744,37,0.07,1
6866,20190112,17,957513,852583,104930,718134,85,0.07,1
6867,20250704,1,2153298,2026283,127015,1291978,106,0.06,1
6869,20230902,13,639348,623479,15869,319674,26,0.06,1
6870,20230809,2,227253,205359,21894,204527,50,0.02,1
6873,20210104,2,2172343,2073842,98501,1846491,65,0.02,1
6875,20220603,20,2315662,2267878,47784,1389397,14,0.08,1
6876,20241111,6,2100019,2092152,7867,1050009,57,0.06,1
6878,20210405,15,1053795,912124,141671,684966,59,0.03,1
6881,20190512,29,577217,406260,170957,317469,98,0.03,1
6882,20230208,26,939155,896058,43097,751324,10,0.09,1
6883,20200609,18,1173351,1085535,87816,1114683,105,0.05,1
6884,20190901,27,792796,759496,33300,554957,91,0.04,1
6887,20240502,8,2019367,1842131,177236,807746,40,0.08,1
6888,20220804,30,1266067,1103035,163032,506426,51,0.03,1
6891,20231111,19,1447408,1304360,143048,1085556,72,0.05,1
6894,20190306,3,1893883,1767001,126882,662859,102,0.04,1
6895,20220112,27,705968,563407,142561,352984,84,0.04,1
6896,20200310,19,931764,775117,156647,652234,80,0.03,1
6899,20211207,5,2315575,2256574,59001,2199796,6,0.14,1
6900,20220808,21,1780216,1705856,74360,623075,51,0.05,1
6902,20200906,13,1863696,1780299,83397,1490956,55,0.06,1
6903,20210805,29,559127,514370,44757,391388,65,0.07,1
6904,20240510,15,217454,128303,89151,163090,24,0.15,1
6912,20200505,3,1117774,1078341,39433,558887,44,0.07,1
6913,20230306,15,1835993,1668330,167663,826196,67,0.07,1
6914,20210112,22,1009283,944317,64966,454177,57,0.03,1
6915,20241205,26,2149126,2012456,136670,1934213,52,0.02,1
6916,20230109,14,1817794,1784800,32994,999786,103,0.05,1
6917,20230906,30,721183,628305,92878,396650,57,0.04,1
6918,20200702,22,1494203,1464385,29818,1419492,72,0.03,1
6921,20220201,11,1841613,1707298,134315,920806,75,0.02,1
6923,20190805,26,1058427,1057679,748,529213,55,0.07,1
6924,20200910,16,1828193,1660425,167768,1279735,6,0.09,1
6925,20190808,6,688492,539657,148835,275396,6,0.07,1
6926,20211111,27,699653,534222,165431,629687,108,0.06,1
6927,20200505,8,1367656,1314013,53643,752210,16,0.09,1
6928,20230810,23,636391,471651,164740,445473,19,0.07,1
6931,20230301,26,2158553,2085589,72964,1942697,10,0.14,1
6932,20210509,22,2245207,2211442,33765,1234863,104,0.05,1
6935,20201111,15,2209181,2170484,38697,1767344,13,0.06,1
6936,20190607,9,1900950,1803491,97459,760379,18,0.09,1
6939,20201210,22,671940,635587,36353,571149,58,0.06,1
6940,20200201,3,590404,513414,76990,354242,88,0.06,1
6942,20200506,1,2070598,2036654,33944,1656478,62,0.05,1
6943,20190806,17,356448,221224,135224,124756,28,0.1,1
6945,20210504,15,2227375,2222462,4913,779581,14,0.14,1
6946,20250205,3,2029989,1946606,83383,1928489,14,0.11,1
6947,20201008,10,2329744,2267594,62150,2096769,85,0.03,1
6948,20191211,18,1972445,1929575,42870,887600,97,0.03,1
6949,20200511,27,2018936,1839650,179286,706627,97,0.03,1
6950,20220407,3,2302442,2281504,20938,2187319,76,0.04,1
6951,20211103,12,1179460,1130279,49181,589730,38,0.07,1
6952,20210803,26,1249509,1128355,121154,999607,67,0.06,1
6955,20240103,2,1924165,1790856,133309,673457,89,0.03,1
6956,20241005,7,1702985,1662687,40298,1192089,113,0.03,1
6957,20240508,5,456849,291892,164957,388321,44,0.06,1
6958,20230302,22,1529496,1462227,67269,1147122,107,0.06,1
6959,20200306,24,503925,327516,176409,377943,72,0.06,1
6963,20220910,20,1214542,1070817,143725,546543,20,0.11,1
6966,20240202,9,986369,975294,11075,443866,60,0.04,1
6967,20230809,30,2497097,2473017,24080,2122532,83,0.05,1
6970,20210111,26,1479797,1424911,54886,1109847,66,0.04,1
6975,20240203,8,1992335,1904141,88194,1295017,110,0.05,1
6976,20200611,21,1583647,1502397,81250,554276,80,0.07,1
6978,20230802,1,1675758,1623035,52723,1089242,25,0.06,1
6980,20240811,5,523398,371182,152216,392548,60,0.05,1
6981,20231212,19,292153,232691,59462,233722,77,0.05,1
6984,20210807,27,2079889,2039161,40728,1039944,82,0.07,1
6985,20190302,24,977306,962995,14311,732979,38,0.07,1
6986,20190601,2,2268079,2241982,26097,1360847,80,0.06,1
6992,20220608,17,687593,647002,40591,378176,87,0.06,1
6994,20230804,5,2237503,2176545,60958,783126,93,0.07,1
6998,20220604,8,2238358,2182332,56026,1007261,36,0.07,1
6999,20240701,25,2236536,2189781,46755,2124709,54,0.05,1
7003,20200407,28,2160771,2130896,29875,972346,24,0.13,1
7004,20220410,4,1224748,1161225,63523,918561,53,0.03,1
7006,20190409,20,1050501,1020561,29940,945450,33,0.06,1
7008,20241101,22,406383,397505,8878,243829,115,0.02,1
7009,20240109,6,708515,653854,54661,318831,40,0.07,1
7011,20191209,12,2044268,2012847,31421,1124347,99,0.04,1
7012,20220906,12,2249290,2153993,95297,787251,56,0.05,1
7013,20200512,7,1992924,1921789,71135,1793631,35,0.07,1
7015,20210310,11,1843936,1802621,41315,1567345,71,0.02,1
7016,20230604,3,245177,100126,145051,147106,36,0.02,1
7018,20210809,24,1536530,1470089,66441,1075571,78,0.03,1
7020,20240404,29,1276279,1098819,177460,1021023,69,0.06,1
7021,20250803,27,1501617,1477159,24458,1351455,79,0.08,1
7023,20250305,30,1714241,1566026,148215,1371392,66,0.08,1
7025,20221110,14,735609,671044,64565,551706,23,0.09,1
7026,20201105,28,1070030,990458,79572,695519,96,0.08,1
7028,20210111,19,2129252,1978261,150991,958163,38,0.02,1
7029,20211208,22,1268572,1163967,104605,951429,11,0.13,1
7030,20210509,5,1581490,1567293,14197,1265192,4,0.07,1
7031,20230804,12,1363876,1194436,169440,1159294,37,0.08,1
7032,20230107,21,1073736,963113,110623,805302,72,0.05,1
7033,20200301,6,280999,264645,16354,210749,36,0.04,1
7035,20190512,3,2266525,2174849,91676,2153198,82,0.06,1
7037,20210911,5,1056337,1026518,29819,739435,51,0.04,1
7039,20220605,2,806866,775559,31307,322746,50,0.02,1
7040,20240906,14,1831553,1829495,2058,1556820,47,0.05,1
7041,20201205,10,1458836,1371787,87049,1021185,89,0.05,1
7043,20210206,13,2359584,2192565,167019,2123625,31,0.05,1
7046,20200112,4,758832,735108,23724,720890,28,0.07,1
