vehicle_id,brand,model,fuel_type,transmission,car_condition,is_premium_brand,manufacturing_year,vehicle_age,kms_driven
6585,Toyota,Innova,Electric,Automatic,Excellent,0,2024,2,54736
6586,Maruti,Swift,Electric,Automatic,Good,0,2020,6,16692
6587,Audi,A4,Diesel,Manual,Excellent,1,2023,3,121838
6588,Maruti,Baleno,Electric,Automatic,Fair,0,2018,8,88988
6589,Audi,A4,Electric,Automatic,Good,1,2021,5,85026
6590,Audi,Q3,Cng,Automatic,Poor,1,2012,14,88570
6591,Hyundai,I20,Petrol,Automatic,Fair,0,2019,7,165899
6592,Toyota,Fortuner,Diesel,Automatic,Excellent,0,2023,3,105711
6593,Mahindra,Xuv500,Electric,Manual,Good,0,2020,6,44080
6594,Tata,Harrier,Petrol,Automatic,Poor,0,2015,11,191620
6595,Hyundai,Verna,Petrol,Automatic,Poor,0,2016,10,168464
6596,Tata,Harrier,Cng,Manual,Poor,0,2012,14,53357
6597,Toyota,Innova,Electric,Manual,Excellent,0,2023,3,14888
6598,Audi,Q3,Petrol,Manual,Good,1,2021,5,72532
6599,Hyundai,Verna,Petrol,Automatic,Poor,0,2014,12,143119
6600,Audi,A4,Electric,Manual,Fair,1,2019,7,115117
6601,Toyota,Fortuner,Petrol,Automatic,Excellent,0,2024,2,58909
6602,Audi,Q3,Electric,Automatic,Poor,1,2016,10,179716
6603,Mahindra,Scorpio,Cng,Automatic,Excellent,0,2024,2,48086
6604,Bmw,X1,Electric,Manual,Poor,1,2014,12,33056
6605,Toyota,Fortuner,Cng,Manual,Good,0,2022,4,19440
6606,Toyota,Fortuner,Petrol,Manual,Poor,0,2013,13,36501
6607,Audi,A4,Diesel,Manual,Poor,1,2012,14,81108
6608,Audi,Q3,Electric,Automatic,Poor,1,2015,11,160934
6609,Mahindra,Scorpio,Diesel,Manual,Excellent,0,2024,2,99728
6610,Audi,A4,Diesel,Automatic,Fair,1,2018,8,163654
6611,Mahindra,Scorpio,Petrol,Manual,Good,0,2021,5,145178
6612,Maruti,Swift,Petrol,Manual,Poor,0,2013,13,113364
6613,Honda,City,Electric,Automatic,Poor,0,2012,14,66596
6614,Honda,Amaze,Cng,Manual,Good,0,2021,5,61037
6615,Honda,Amaze,Electric,Manual,Poor,0,2016,10,111008
6616,Mahindra,Scorpio,Cng,Manual,Poor,0,2012,14,163268
6617,Toyota,Fortuner,Cng,Automatic,Excellent,0,2024,2,18208
6618,Honda,Amaze,Diesel,Manual,Excellent,0,2024,2,147083
6619,Bmw,X1,Diesel,Automatic,Good,1,2022,4,181730
6620,Tata,Nexon,Petrol,Manual,Poor,0,2012,14,76150
6621,Mahindra,Xuv500,Petrol,Automatic,Fair,0,2017,9,12450
6622,Toyota,Fortuner,Electric,Manual,Fair,0,2017,9,111029
6623,Honda,City,Petrol,Automatic,Poor,0,2012,14,91625
6624,Hyundai,I20,Cng,Manual,Excellent,0,2024,2,160707
6625,Mahindra,Scorpio,Petrol,Manual,Excellent,0,2023,3,188896
6626,Toyota,Innova,Diesel,Automatic,Fair,0,2019,7,73160
6627,Mahindra,Scorpio,Electric,Automatic,Good,0,2020,6,86554
6628,Audi,Q3,Diesel,Manual,Poor,1,2016,10,123282
6629,Bmw,X1,Diesel,Automatic,Good,1,2020,6,111044
6630,Bmw,X3,Cng,Automatic,Good,1,2021,5,158459
6631,Audi,Q3,Cng,Manual,Good,1,2021,5,142936
6632,Tata,Nexon,Cng,Manual,Poor,0,2013,13,119801
6633,Tata,Nexon,Cng,Manual,Fair,0,2019,7,189311
6634,Toyota,Innova,Electric,Automatic,Good,0,2021,5,16938
6635,Tata,Nexon,Diesel,Manual,Poor,0,2016,10,155757
6636,Hyundai,Creta,Electric,Manual,Good,0,2021,5,45126
6637,Audi,A4,Diesel,Manual,Good,1,2020,6,140081
6638,Bmw,X1,Electric,Automatic,Good,1,2022,4,81320
6639,Maruti,Baleno,Cng,Manual,Excellent,0,2024,2,105053
6640,Honda,Amaze,Cng,Automatic,Fair,0,2018,8,76765
6641,Hyundai,I20,Electric,Automatic,Poor,0,2016,10,14723
6642,Mahindra,Scorpio,Diesel,Manual,Poor,0,2015,11,128750
6643,Tata,Nexon,Petrol,Manual,Poor,0,2016,10,137483
6644,Bmw,X1,Cng,Manual,Fair,1,2018,8,194004
6645,Audi,Q3,Cng,Automatic,Fair,1,2019,7,111845
6646,Maruti,Wagonr,Cng,Automatic,Poor,0,2015,11,165427
6647,Hyundai,Creta,Cng,Manual,Good,0,2020,6,103714
6648,Bmw,X1,Diesel,Manual,Good,1,2022,4,46626
6649,Maruti,Wagonr,Electric,Automatic,Excellent,0,2024,2,154023
6650,Toyota,Innova,Diesel,Manual,Fair,0,2017,9,16264
6651,Bmw,X3,Electric,Manual,Poor,1,2013,13,61366
6652,Maruti,Baleno,Cng,Manual,Fair,0,2018,8,76297
6653,Audi,A4,Electric,Manual,Poor,1,2016,10,193310
6654,Tata,Nexon,Electric,Automatic,Poor,0,2012,14,19598
6655,Toyota,Innova,Cng,Automatic,Poor,0,2013,13,97750
6656,Maruti,Wagonr,Petrol,Manual,Poor,0,2013,13,184911
6657,Mahindra,Xuv500,Cng,Automatic,Poor,0,2014,12,8446
6658,Toyota,Innova,Cng,Automatic,Good,0,2020,6,100731
6659,Hyundai,Creta,Electric,Automatic,Poor,0,2012,14,40161
6660,Bmw,X1,Diesel,Manual,Good,1,2020,6,52006
6661,Mahindra,Xuv500,Petrol,Manual,Poor,0,2012,14,96071
6662,Hyundai,I20,Cng,Manual,Good,0,2020,6,67694
6663,Audi,A4,Electric,Manual,Excellent,1,2024,2,24893
6664,Tata,Harrier,Petrol,Automatic,Good,0,2021,5,158362
6665,Honda,Amaze,Cng,Manual,Poor,0,2012,14,87958
6666,Honda,Amaze,Electric,Automatic,Good,0,2020,6,158743
6667,Bmw,X3,Petrol,Manual,Fair,1,2017,9,50591
6668,Honda,City,Cng,Automatic,Fair,0,2018,8,60694
6669,Toyota,Innova,Diesel,Manual,Poor,0,2014,12,178523
6670,Mahindra,Scorpio,Petrol,Manual,Good,0,2022,4,192602
6671,Toyota,Fortuner,Cng,Manual,Poor,0,2015,11,122203
6672,Tata,Nexon,Electric,Automatic,Fair,0,2019,7,58617
6673,Tata,Harrier,Cng,Automatic,Poor,0,2013,13,101315
6674,Tata,Nexon,Petrol,Automatic,Fair,0,2019,7,188059
6675,Audi,A4,Diesel,Automatic,Good,1,2022,4,57422
6676,Maruti,Swift,Diesel,Automatic,Good,0,2021,5,178503
6677,Tata,Harrier,Diesel,Manual,Excellent,0,2024,2,27112
6678,Tata,Harrier,Cng,Automatic,Poor,0,2015,11,27515
6679,Hyundai,Verna,Cng,Automatic,Fair,0,2018,8,58241
6680,Mahindra,Scorpio,Electric,Automatic,Good,0,2021,5,9874
6681,Toyota,Fortuner,Diesel,Automatic,Poor,0,2013,13,126726
6682,Audi,A4,Electric,Automatic,Fair,1,2018,8,16589
6683,Audi,Q3,Electric,Automatic,Fair,1,2018,8,14221
6684,Hyundai,Verna,Cng,Automatic,Poor,0,2012,14,197884
6685,Audi,A4,Cng,Automatic,Excellent,1,2024,2,199895
6686,Tata,Harrier,Petrol,Automatic,Poor,0,2012,14,7466
6687,Hyundai,I20,Diesel,Manual,Good,0,2021,5,189532
6688,Bmw,X1,Cng,Automatic,Good,1,2020,6,99506
6689,Audi,A4,Diesel,Manual,Excellent,1,2024,2,154560
6690,Hyundai,Verna,Diesel,Automatic,Fair,0,2017,9,71983
6691,Audi,A4,Diesel,Automatic,Fair,1,2018,8,130170
6692,Audi,A4,Electric,Automatic,Good,1,2022,4,25150
6693,Bmw,X3,Electric,Manual,Fair,1,2018,8,40188
6694,Mahindra,Scorpio,Electric,Manual,Fair,0,2018,8,95523
6695,Mahindra,Scorpio,Electric,Automatic,Fair,0,2017,9,131782
6696,Maruti,Baleno,Electric,Automatic,Good,0,2020,6,30335
6697,Honda,City,Electric,Automatic,Poor,0,2015,11,87345
6698,Maruti,Baleno,Electric,Manual,Poor,0,2016,10,129195
6699,Toyota,Innova,Cng,Automatic,Poor,0,2014,12,178743
6700,Hyundai,I20,Diesel,Automatic,Poor,0,2016,10,181937
6701,Hyundai,Verna,Cng,Manual,Fair,0,2018,8,80377
6702,Hyundai,I20,Electric,Automatic,Excellent,0,2023,3,156031
6703,Toyota,Innova,Petrol,Automatic,Good,0,2020,6,90670
6704,Mahindra,Xuv500,Electric,Manual,Fair,0,2018,8,172033
6705,Mahindra,Xuv500,Electric,Manual,Fair,0,2017,9,69518
6706,Hyundai,Creta,Petrol,Manual,Good,0,2021,5,161560
6707,Maruti,Swift,Electric,Automatic,Good,0,2020,6,123622
6708,Audi,Q3,Cng,Manual,Poor,1,2013,13,67665
6709,Mahindra,Xuv500,Electric,Manual,Excellent,0,2023,3,108761
6710,Bmw,X3,Diesel,Automatic,Poor,1,2014,12,113345
6711,Honda,City,Petrol,Manual,Fair,0,2017,9,39612
6712,Bmw,X1,Electric,Automatic,Poor,1,2014,12,126726
6713,Toyota,Fortuner,Electric,Manual,Good,0,2022,4,16611
6714,Bmw,X3,Electric,Automatic,Poor,1,2016,10,98041
6715,Audi,Q3,Cng,Automatic,Poor,1,2016,10,30828
6716,Tata,Nexon,Cng,Manual,Poor,0,2016,10,51664
6717,Hyundai,Creta,Electric,Manual,Good,0,2021,5,94719
6718,Honda,Amaze,Electric,Automatic,Fair,0,2018,8,138417
6719,Bmw,X1,Cng,Manual,Fair,1,2018,8,151645
6720,Hyundai,Verna,Electric,Manual,Good,0,2022,4,184520
6721,Hyundai,Creta,Diesel,Manual,Good,0,2021,5,105047
6722,Toyota,Fortuner,Diesel,Automatic,Poor,0,2012,14,135245
6723,Hyundai,I20,Cng,Automatic,Fair,0,2019,7,60284
6724,Honda,City,Petrol,Manual,Poor,0,2013,13,13803
6725,Bmw,X1,Cng,Automatic,Fair,1,2017,9,165061
6726,Maruti,Swift,Cng,Automatic,Good,0,2021,5,86425
6727,Hyundai,I20,Diesel,Manual,Fair,0,2019,7,95001
6728,Hyundai,Verna,Diesel,Automatic,Fair,0,2019,7,105625
6729,Hyundai,Verna,Electric,Manual,Poor,0,2016,10,97518
6730,Hyundai,Creta,Diesel,Manual,Good,0,2022,4,153707
6731,Tata,Nexon,Cng,Automatic,Excellent,0,2024,2,163131
6732,Hyundai,Verna,Cng,Automatic,Poor,0,2012,14,168470
6733,Toyota,Innova,Electric,Automatic,Fair,0,2017,9,193833
6734,Maruti,Wagonr,Cng,Automatic,Excellent,0,2023,3,198973
6735,Tata,Nexon,Cng,Automatic,Poor,0,2013,13,126842
6736,Hyundai,Verna,Cng,Automatic,Good,0,2022,4,176919
6737,Audi,Q3,Petrol,Manual,Excellent,1,2024,2,166301
6738,Bmw,X3,Petrol,Automatic,Fair,1,2018,8,111060
6739,Honda,City,Electric,Automatic,Excellent,0,2024,2,95587
6740,Toyota,Innova,Cng,Manual,Poor,0,2015,11,52677
6741,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2012,14,101640
6742,Maruti,Wagonr,Cng,Automatic,Poor,0,2013,13,152584
6743,Audi,A4,Electric,Manual,Fair,1,2018,8,40726
6744,Toyota,Fortuner,Diesel,Manual,Poor,0,2016,10,188903
6745,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2012,14,63682
6746,Toyota,Fortuner,Electric,Manual,Poor,0,2016,10,144820
6747,Tata,Nexon,Cng,Manual,Poor,0,2013,13,85079
6748,Honda,Amaze,Electric,Manual,Excellent,0,2023,3,30641
6749,Audi,A4,Cng,Manual,Good,1,2021,5,133954
6750,Toyota,Fortuner,Electric,Automatic,Good,0,2020,6,98958
6751,Bmw,X1,Cng,Automatic,Good,1,2021,5,11397
6752,Maruti,Baleno,Cng,Automatic,Fair,0,2019,7,35034
6753,Toyota,Fortuner,Petrol,Manual,Poor,0,2014,12,74697
6754,Audi,Q3,Diesel,Automatic,Excellent,1,2023,3,43901
6755,Audi,A4,Diesel,Manual,Good,1,2022,4,23695
6756,Toyota,Fortuner,Diesel,Automatic,Excellent,0,2024,2,33935
6757,Honda,Amaze,Electric,Manual,Good,0,2022,4,138653
6758,Hyundai,Creta,Petrol,Manual,Excellent,0,2024,2,154843
6759,Bmw,X3,Cng,Manual,Poor,1,2012,14,123349
6760,Bmw,X1,Diesel,Automatic,Good,1,2021,5,131600
6761,Audi,A4,Cng,Manual,Good,1,2021,5,12526
6762,Audi,Q3,Electric,Manual,Good,1,2020,6,186062
6763,Mahindra,Scorpio,Diesel,Manual,Good,0,2021,5,71776
6764,Toyota,Fortuner,Cng,Manual,Poor,0,2016,10,28722
6765,Mahindra,Scorpio,Petrol,Manual,Good,0,2022,4,186035
6766,Mahindra,Xuv500,Cng,Automatic,Fair,0,2019,7,7036
6767,Bmw,X3,Diesel,Automatic,Poor,1,2015,11,152308
6768,Mahindra,Scorpio,Petrol,Manual,Poor,0,2014,12,13451
6769,Hyundai,I20,Electric,Automatic,Good,0,2022,4,28675
6770,Audi,Q3,Petrol,Automatic,Poor,1,2012,14,141800
6771,Audi,A4,Cng,Manual,Good,1,2021,5,51807
6772,Mahindra,Xuv500,Electric,Automatic,Good,0,2021,5,83414
6773,Mahindra,Xuv500,Cng,Automatic,Poor,0,2014,12,133905
6774,Mahindra,Scorpio,Cng,Manual,Poor,0,2015,11,84741
6775,Toyota,Fortuner,Petrol,Automatic,Fair,0,2017,9,100304
6776,Mahindra,Scorpio,Petrol,Automatic,Good,0,2022,4,191749
6777,Mahindra,Scorpio,Cng,Automatic,Good,0,2021,5,134520
6778,Audi,Q3,Petrol,Manual,Excellent,1,2023,3,79366
6779,Toyota,Innova,Electric,Automatic,Poor,0,2016,10,86134
6780,Tata,Harrier,Petrol,Manual,Poor,0,2014,12,94890
6781,Mahindra,Scorpio,Electric,Manual,Excellent,0,2023,3,141158
6782,Toyota,Innova,Electric,Manual,Poor,0,2014,12,91492
6783,Bmw,X1,Cng,Manual,Good,1,2020,6,49108
6784,Maruti,Swift,Diesel,Automatic,Good,0,2020,6,26490
6785,Hyundai,Verna,Petrol,Manual,Fair,0,2018,8,44977
6786,Tata,Harrier,Cng,Automatic,Good,0,2020,6,177977
6787,Maruti,Swift,Petrol,Manual,Good,0,2022,4,162989
6788,Honda,Amaze,Diesel,Manual,Poor,0,2015,11,144794
6789,Hyundai,I20,Diesel,Automatic,Poor,0,2013,13,70669
6790,Toyota,Innova,Cng,Manual,Poor,0,2015,11,88283
6791,Mahindra,Scorpio,Diesel,Manual,Fair,0,2017,9,33152
6792,Tata,Harrier,Diesel,Manual,Poor,0,2013,13,79895
6793,Bmw,X1,Petrol,Automatic,Poor,1,2015,11,169973
6794,Tata,Nexon,Petrol,Manual,Poor,0,2012,14,20725
6795,Hyundai,I20,Electric,Manual,Good,0,2022,4,101545
6796,Audi,A4,Diesel,Manual,Fair,1,2018,8,31245
6797,Honda,City,Cng,Automatic,Fair,0,2017,9,14478
6798,Bmw,X1,Electric,Automatic,Poor,1,2016,10,180717
6799,Mahindra,Xuv500,Diesel,Manual,Fair,0,2019,7,88240
6800,Mahindra,Xuv500,Cng,Automatic,Fair,0,2019,7,65288
6801,Bmw,X1,Electric,Automatic,Fair,1,2019,7,20382
6802,Bmw,X3,Cng,Automatic,Fair,1,2018,8,75857
6803,Bmw,X3,Cng,Manual,Poor,1,2016,10,59657
6804,Mahindra,Xuv500,Petrol,Manual,Excellent,0,2023,3,187217
6805,Audi,A4,Electric,Automatic,Fair,1,2019,7,43437
6806,Bmw,X3,Diesel,Manual,Poor,1,2012,14,171471
6807,Audi,A4,Diesel,Automatic,Poor,1,2016,10,100192
6808,Bmw,X1,Petrol,Automatic,Good,1,2020,6,100464
6809,Maruti,Swift,Petrol,Manual,Poor,0,2016,10,129437
6810,Tata,Harrier,Diesel,Manual,Poor,0,2016,10,164215
6811,Honda,City,Cng,Manual,Excellent,0,2024,2,44685
6812,Audi,A4,Petrol,Manual,Poor,1,2013,13,82764
6813,Honda,Amaze,Diesel,Automatic,Poor,0,2015,11,172288
6814,Maruti,Baleno,Diesel,Automatic,Fair,0,2017,9,133268
6815,Audi,Q3,Diesel,Manual,Good,1,2020,6,97762
6816,Mahindra,Scorpio,Cng,Manual,Poor,0,2013,13,190409
6817,Audi,Q3,Petrol,Manual,Good,1,2020,6,8290
6818,Tata,Harrier,Cng,Automatic,Poor,0,2016,10,153924
6819,Honda,Amaze,Diesel,Manual,Poor,0,2012,14,161244
6820,Mahindra,Scorpio,Cng,Automatic,Poor,0,2014,12,26360
6821,Bmw,X3,Petrol,Manual,Poor,1,2015,11,132912
6822,Toyota,Innova,Cng,Automatic,Poor,0,2016,10,99714
6823,Honda,City,Electric,Manual,Poor,0,2015,11,121555
6824,Toyota,Innova,Diesel,Manual,Poor,0,2012,14,56627
6825,Hyundai,I20,Cng,Manual,Excellent,0,2024,2,100638
6826,Bmw,X1,Petrol,Manual,Fair,1,2018,8,79443
6827,Hyundai,Creta,Petrol,Automatic,Fair,0,2019,7,90125
6828,Mahindra,Xuv500,Cng,Automatic,Poor,0,2014,12,156743
6829,Audi,A4,Petrol,Manual,Good,1,2021,5,174613
6830,Honda,City,Cng,Manual,Good,0,2020,6,43413
6831,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2015,11,103687
6832,Bmw,X1,Diesel,Manual,Poor,1,2014,12,164971
6833,Bmw,X1,Cng,Manual,Fair,1,2018,8,86759
6834,Audi,A4,Cng,Manual,Poor,1,2012,14,125839
6835,Mahindra,Xuv500,Petrol,Automatic,Poor,0,2012,14,197554
6836,Bmw,X3,Electric,Automatic,Fair,1,2019,7,71241
6837,Maruti,Baleno,Electric,Manual,Good,0,2021,5,119587
6838,Mahindra,Scorpio,Cng,Automatic,Poor,0,2014,12,198758
6839,Mahindra,Scorpio,Diesel,Automatic,Excellent,0,2024,2,86042
6840,Honda,City,Cng,Automatic,Poor,0,2013,13,104572
6841,Toyota,Fortuner,Petrol,Automatic,Fair,0,2019,7,48008
6842,Honda,Amaze,Diesel,Automatic,Good,0,2021,5,60825
6843,Bmw,X1,Electric,Manual,Excellent,1,2024,2,48512
6844,Bmw,X1,Electric,Automatic,Good,1,2020,6,110449
6845,Toyota,Innova,Cng,Automatic,Poor,0,2014,12,104867
6846,Maruti,Baleno,Diesel,Manual,Excellent,0,2024,2,30932
6847,Honda,City,Cng,Automatic,Fair,0,2017,9,177494
6848,Tata,Harrier,Petrol,Manual,Good,0,2022,4,104553
6849,Hyundai,Verna,Petrol,Manual,Good,0,2021,5,76090
6850,Bmw,X3,Electric,Manual,Excellent,1,2024,2,20377
6851,Bmw,X1,Cng,Manual,Fair,1,2019,7,82856
6852,Maruti,Swift,Diesel,Manual,Good,0,2021,5,142419
6853,Mahindra,Scorpio,Electric,Manual,Poor,0,2013,13,107865
6854,Audi,Q3,Cng,Automatic,Good,1,2022,4,33735
6855,Tata,Nexon,Petrol,Manual,Excellent,0,2023,3,50876
6856,Bmw,X1,Cng,Manual,Poor,1,2014,12,17791
6857,Honda,Amaze,Cng,Automatic,Good,0,2022,4,142496
6858,Tata,Harrier,Cng,Manual,Poor,0,2014,12,44178
6859,Honda,City,Electric,Manual,Good,0,2021,5,23796
6860,Honda,City,Electric,Automatic,Excellent,0,2024,2,65624
6861,Bmw,X3,Diesel,Manual,Good,1,2022,4,131460
6862,Mahindra,Scorpio,Cng,Automatic,Fair,0,2019,7,192413
6863,Toyota,Innova,Cng,Automatic,Fair,0,2017,9,22415
6864,Hyundai,Creta,Cng,Automatic,Poor,0,2015,11,89210
6865,Maruti,Swift,Cng,Manual,Poor,0,2014,12,154253
6866,Maruti,Wagonr,Electric,Manual,Good,0,2020,6,164859
6867,Honda,Amaze,Electric,Manual,Fair,0,2017,9,111419
6868,Honda,City,Electric,Automatic,Poor,0,2013,13,60386
6869,Tata,Harrier,Petrol,Automatic,Poor,0,2015,11,138897
6870,Bmw,X3,Cng,Automatic,Excellent,1,2023,3,157856
6871,Toyota,Innova,Electric,Automatic,Poor,0,2012,14,93259
6872,Hyundai,Creta,Petrol,Manual,Fair,0,2017,9,88406
6873,Tata,Harrier,Cng,Automatic,Good,0,2022,4,126114
6874,Honda,Amaze,Electric,Manual,Poor,0,2016,10,113683
6875,Honda,Amaze,Electric,Automatic,Fair,0,2017,9,33943
6876,Toyota,Fortuner,Electric,Automatic,Poor,0,2015,11,185153
6877,Hyundai,Creta,Petrol,Manual,Fair,0,2018,8,71696
6878,Maruti,Wagonr,Cng,Automatic,Fair,0,2018,8,58649
6879,Honda,Amaze,Cng,Automatic,Good,0,2020,6,114652
6880,Audi,A4,Cng,Automatic,Good,1,2022,4,158386
6881,Bmw,X1,Diesel,Automatic,Poor,1,2016,10,50112
6882,Audi,Q3,Diesel,Manual,Good,1,2021,5,131887
6883,Tata,Harrier,Diesel,Automatic,Excellent,0,2024,2,194712
6884,Audi,Q3,Cng,Automatic,Fair,1,2019,7,144227
6885,Hyundai,I20,Diesel,Manual,Fair,0,2018,8,6218
6886,Mahindra,Scorpio,Electric,Automatic,Fair,0,2019,7,162622
6887,Hyundai,Creta,Electric,Automatic,Poor,0,2013,13,16311
6888,Honda,City,Electric,Automatic,Poor,0,2013,13,109299
6889,Maruti,Baleno,Diesel,Automatic,Fair,0,2018,8,168104
6890,Bmw,X3,Cng,Manual,Excellent,1,2023,3,97950
6891,Maruti,Wagonr,Petrol,Manual,Good,0,2020,6,174470
6892,Audi,Q3,Electric,Manual,Poor,1,2016,10,186649
6893,Maruti,Wagonr,Diesel,Manual,Excellent,0,2024,2,10012
6894,Bmw,X1,Cng,Automatic,Poor,1,2012,14,51782
6895,Mahindra,Scorpio,Cng,Manual,Poor,0,2015,11,151802
6896,Maruti,Wagonr,Diesel,Manual,Fair,0,2019,7,93127
6897,Mahindra,Xuv500,Electric,Manual,Good,0,2020,6,13875
6898,Bmw,X1,Petrol,Manual,Poor,1,2012,14,141281
6899,Mahindra,Scorpio,Electric,Automatic,Excellent,0,2024,2,46456
6900,Mahindra,Xuv500,Electric,Manual,Poor,0,2012,14,96993
6901,Mahindra,Scorpio,Electric,Manual,Fair,0,2017,9,161836
6902,Mahindra,Scorpio,Electric,Manual,Good,0,2021,5,83106
6903,Maruti,Baleno,Diesel,Automatic,Fair,0,2019,7,16242
6904,Mahindra,Xuv500,Diesel,Manual,Good,0,2020,6,58779
6905,Audi,A4,Diesel,Manual,Poor,1,2016,10,198597
6906,Hyundai,Verna,Petrol,Manual,Good,0,2020,6,6072
6907,Audi,Q3,Cng,Manual,Fair,1,2019,7,140873
6908,Honda,Amaze,Electric,Manual,Fair,0,2019,7,131193
6909,Audi,A4,Petrol,Automatic,Excellent,1,2024,2,167431
6910,Tata,Nexon,Cng,Automatic,Poor,0,2016,10,62858
6911,Bmw,X3,Petrol,Automatic,Excellent,1,2024,2,59504
6912,Tata,Nexon,Petrol,Manual,Poor,0,2015,11,115242
6913,Audi,A4,Petrol,Manual,Poor,1,2014,12,143570
6914,Maruti,Swift,Electric,Manual,Poor,0,2014,12,177110
6915,Honda,Amaze,Diesel,Manual,Excellent,0,2023,3,116618
6916,Bmw,X3,Diesel,Manual,Poor,1,2016,10,69203
6917,Hyundai,Verna,Electric,Manual,Poor,0,2016,10,33381
6918,Tata,Nexon,Petrol,Manual,Excellent,0,2024,2,36550
6919,Tata,Harrier,Cng,Automatic,Fair,0,2017,9,63140
6920,Honda,Amaze,Diesel,Manual,Poor,0,2013,13,10765
6921,Tata,Harrier,Petrol,Manual,Poor,0,2015,11,199852
6922,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2016,10,34645
6923,Toyota,Fortuner,Petrol,Manual,Poor,0,2015,11,88009
6924,Maruti,Baleno,Cng,Manual,Fair,0,2019,7,162884
6925,Honda,City,Diesel,Manual,Poor,0,2013,13,91828
6926,Toyota,Innova,Cng,Manual,Excellent,0,2023,3,52773
6927,Mahindra,Xuv500,Cng,Automatic,Poor,0,2016,10,159653
6928,Honda,City,Electric,Manual,Fair,0,2019,7,161556
6929,Honda,Amaze,Petrol,Manual,Poor,0,2015,11,74999
6930,Mahindra,Xuv500,Cng,Automatic,Poor,0,2012,14,145829
6931,Tata,Nexon,Electric,Manual,Excellent,0,2023,3,100549
6932,Mahindra,Scorpio,Diesel,Automatic,Poor,0,2016,10,80800
6933,Bmw,X1,Electric,Automatic,Fair,1,2018,8,74803
6934,Bmw,X3,Cng,Manual,Poor,1,2012,14,84540
6935,Honda,Amaze,Electric,Manual,Good,0,2021,5,66439
6936,Maruti,Wagonr,Petrol,Automatic,Poor,0,2013,13,50689
6937,Tata,Harrier,Diesel,Manual,Good,0,2021,5,86021
6938,Toyota,Innova,Electric,Automatic,Poor,0,2015,11,92952
6939,Audi,A4,Petrol,Manual,Good,1,2022,4,42404
6940,Honda,Amaze,Diesel,Automatic,Fair,0,2017,9,96983
6941,Tata,Harrier,Cng,Manual,Fair,0,2017,9,17322
6942,Toyota,Innova,Petrol,Manual,Good,0,2021,5,168013
6943,Mahindra,Scorpio,Petrol,Automatic,Poor,0,2012,14,171127
6944,Bmw,X1,Electric,Automatic,Excellent,1,2023,3,59473
6945,Toyota,Innova,Petrol,Manual,Poor,0,2012,14,163868
6946,Audi,Q3,Cng,Automatic,Excellent,1,2024,2,21659
6947,Mahindra,Xuv500,Petrol,Manual,Excellent,0,2023,3,129492
6948,Mahindra,Xuv500,Diesel,Automatic,Poor,0,2014,12,173165
6949,Toyota,Innova,Diesel,Manual,Poor,0,2012,14,84511
6950,Tata,Harrier,Cng,Manual,Excellent,0,2024,2,35111
6951,Bmw,X1,Cng,Manual,Poor,1,2015,11,70568
6952,Mahindra,Scorpio,Petrol,Automatic,Good,0,2021,5,151873
6953,Honda,City,Electric,Manual,Fair,0,2018,8,103897
6954,Audi,A4,Petrol,Automatic,Good,1,2021,5,85638
6955,Mahindra,Scorpio,Electric,Automatic,Poor,0,2012,14,34641
6956,Audi,A4,Petrol,Manual,Fair,1,2019,7,89042
6957,Audi,Q3,Petrol,Manual,Good,1,2022,4,116746
6958,Tata,Nexon,Petrol,Manual,Good,0,2020,6,151199
6959,Mahindra,Xuv500,Cng,Manual,Good,0,2020,6,59704
6960,Honda,City,Cng,Automatic,Good,0,2021,5,195252
6961,Toyota,Fortuner,Cng,Manual,Fair,0,2019,7,113719
6962,Hyundai,Verna,Electric,Automatic,Poor,0,2013,13,21320
6963,Tata,Harrier,Petrol,Manual,Poor,0,2014,12,53043
6964,Tata,Harrier,Electric,Manual,Poor,0,2014,12,95337
6965,Hyundai,Verna,Petrol,Manual,Good,0,2020,6,125254
6966,Audi,A4,Electric,Manual,Poor,1,2014,12,133410
6967,Maruti,Swift,Petrol,Automatic,Good,0,2022,4,33043
6968,Tata,Harrier,Diesel,Manual,Poor,0,2012,14,57001
6969,Toyota,Innova,Diesel,Automatic,Fair,0,2019,7,129877
6970,Honda,Amaze,Electric,Automatic,Good,0,2020,6,197755
6971,Bmw,X1,Petrol,Automatic,Excellent,1,2023,3,188571
6972,Maruti,Swift,Cng,Automatic,Excellent,0,2023,3,177522
6973,Honda,Amaze,Cng,Automatic,Fair,0,2017,9,177925
6974,Audi,Q3,Diesel,Manual,Good,1,2020,6,197693
6975,Audi,A4,Electric,Manual,Fair,1,2018,8,139822
6976,Maruti,Swift,Electric,Manual,Poor,0,2012,14,99432
6977,Toyota,Fortuner,Cng,Manual,Poor,0,2015,11,93987
6978,Toyota,Innova,Cng,Automatic,Fair,0,2018,8,175721
6979,Toyota,Innova,Electric,Manual,Poor,0,2014,12,26357
6980,Bmw,X3,Petrol,Manual,Good,1,2020,6,64788
6981,Maruti,Baleno,Electric,Manual,Good,0,2021,5,105692
6982,Toyota,Fortuner,Electric,Automatic,Good,0,2020,6,129886
