date_id,sold_date,sold_year,sold_month,sold_month_num,sold_month_name,is_festive_season,date_key
2292,2021-10-01,2022,7,1,Jan,0,20211001
2293,2021-06-04,2021,6,4,Apr,0,20210604
2294,2024-04-04,2024,6,4,Apr,0,20240404
2295,2022-09-10,2022,2,10,Oct,0,20220910
2296,2023-08-01,2023,8,1,Jan,0,20230801
2297,2022-10-06,2021,10,6,Jun,1,20221006
2299,2024-02-09,2021,5,9,Sep,0,20240209
2301,2025-01-02,2022,2,2,Feb,0,20250102
2303,2019-08-04,2024,10,4,Apr,1,20190804
2304,2019-03-04,2019,8,4,Apr,0,20190304
2306,2019-07-10,2024,9,10,Oct,0,20190710
2307,2024-01-04,2022,11,4,Apr,1,20240104
2308,2020-12-01,2020,5,1,Jan,0,20201201
2311,2020-08-03,2024,1,3,Mar,0,20200803
2312,2022-01-01,2025,1,1,Jan,0,20220101
2313,2022-09-08,2020,3,8,Aug,0,20220908
2314,2022-09-01,2023,2,1,Jan,0,20220901
2315,2022-11-11,2021,7,11,Nov,0,20221111
2316,2021-03-08,2019,3,8,Aug,0,20210308
2318,2025-07-09,2022,1,9,Sep,0,20250709
2319,2020-03-12,2020,5,12,Dec,0,20200312
2320,2020-01-09,2020,1,9,Sep,0,20200109
2321,2022-10-08,2022,10,8,Aug,1,20221008
2322,2024-02-05,2021,3,5,May,0,20240205
2323,2022-04-02,2021,11,2,Feb,1,20220402
2324,2024-04-01,2024,10,1,Jan,1,20240401
2325,2019-04-10,2019,4,10,Oct,0,20190410
2327,2023-12-06,2024,2,6,Jun,0,20231206
2330,2019-02-09,2024,5,9,Sep,0,20190209
2331,2025-07-10,2024,6,10,Oct,0,20250710
2332,2019-01-07,2020,10,7,Jul,1,20190107
2333,2025-02-06,2025,2,6,Jun,0,20250206
2334,2019-10-12,2020,11,12,Dec,1,20191012
2335,2024-02-07,2024,8,7,Jul,0,20240207
2338,2019-02-10,2019,4,10,Oct,0,20190210
2339,2023-08-05,2023,8,5,May,0,20230805
2340,2020-04-07,2023,3,7,Jul,0,20200407
2341,2019-08-12,2021,1,12,Dec,0,20190812
2342,2024-05-07,2021,12,7,Jul,0,20240507
2343,2025-01-05,2020,12,5,May,0,20250105
2344,2025-06-07,2022,7,7,Jul,0,20250607
2346,2022-07-02,2020,7,2,Feb,0,20220702
2347,2020-09-01,2020,9,1,Jan,0,20200901
2348,2020-07-03,2024,7,3,Mar,0,20200703
2349,2024-04-03,2024,2,3,Mar,0,20240403
2351,2021-12-12,2023,1,12,Dec,0,20211212
2352,2023-01-06,2023,2,6,Jun,0,20230106
2353,2022-04-01,2019,4,1,Jan,0,20220401
2354,2022-02-05,2019,10,5,May,1,20220205
2356,2020-10-07,2020,10,7,Jul,1,20201007
2358,2024-09-07,2020,12,7,Jul,0,20240907
2359,2025-04-04,2022,1,4,Apr,0,20250404
2361,2025-03-12,2023,5,12,Dec,0,20250312
2362,2022-10-04,2019,11,4,Apr,1,20221004
2363,2020-10-06,2020,10,6,Jun,1,20201006
2364,2021-10-04,2023,6,4,Apr,0,20211004
2366,2021-12-05,2020,10,5,May,1,20211205
2367,2022-12-09,2022,12,9,Sep,0,20221209
2368,2024-09-01,2021,8,1,Jan,0,20240901
2369,2021-11-12,2021,11,12,Dec,1,20211112
2370,2020-03-09,2019,3,9,Sep,0,20200309
2371,2019-08-05,2022,7,5,May,0,20190805
2373,2019-07-10,2020,3,10,Oct,0,20190710
2374,2021-03-02,2021,4,2,Feb,0,20210302
2375,2021-11-01,2019,4,1,Jan,0,20211101
2376,2025-07-03,2024,10,3,Mar,1,20250703
2377,2025-08-02,2022,6,2,Feb,0,20250802
2379,2023-11-06,2022,12,6,Jun,0,20231106
2380,2024-01-01,2022,5,1,Jan,0,20240101
2381,2021-05-11,2020,2,11,Nov,0,20210511
2382,2022-01-04,2022,1,4,Apr,0,20220104
2383,2022-11-12,2022,12,12,Dec,0,20221112
2385,2021-07-02,2021,7,2,Feb,0,20210702
2387,2022-10-12,2020,5,12,Dec,0,20221012
2389,2022-01-12,2024,12,12,Dec,0,20220112
2390,2019-11-02,2020,11,2,Feb,1,20191102
2391,2022-03-04,2019,11,4,Apr,1,20220304
2392,2025-01-10,2024,6,10,Oct,0,20250110
2393,2024-01-05,2020,4,5,May,0,20240105
2394,2019-08-09,2024,12,9,Sep,0,20190809
2395,2021-09-06,2019,1,6,Jun,0,20210906
2396,2023-04-09,2024,11,9,Sep,1,20230409
2397,2025-04-11,2022,5,11,Nov,0,20250411
2398,2025-03-03,2019,7,3,Mar,0,20250303
2399,2022-03-02,2022,3,2,Feb,0,20220302
2400,2024-07-09,2024,7,9,Sep,0,20240709
2401,2023-05-02,2023,5,2,Feb,0,20230502
2402,2024-03-12,2019,7,12,Dec,0,20240312
2403,2024-11-05,2022,12,5,May,0,20241105
2404,2020-02-01,2024,1,1,Jan,0,20200201
2405,2022-11-10,2022,11,10,Oct,1,20221110
2406,2024-07-10,2025,3,10,Oct,0,20240710
2407,2020-10-09,2020,10,9,Sep,1,20201009
2408,2025-11-08,2025,2,8,Aug,0,20251108
2409,2023-02-03,2023,2,3,Mar,0,20230203
2410,2020-04-08,2019,6,8,Aug,0,20200408
2411,2023-09-04,2023,9,4,Apr,0,20230904
2412,2024-01-04,2020,4,4,Apr,0,20240104
2414,2025-04-07,2025,4,7,Jul,0,20250407
2415,2025-02-12,2023,11,12,Dec,1,20250212
2416,2021-02-03,2021,2,3,Mar,0,20210203
2417,2020-01-08,2020,1,8,Aug,0,20200108
2418,2024-11-10,2024,11,10,Oct,1,20241110
2419,2022-10-05,2023,7,5,May,0,20221005
2420,2025-12-11,2023,1,11,Nov,0,20251211
2421,2019-09-06,2021,11,6,Jun,1,20190906
2422,2023-07-03,2024,1,3,Mar,0,20230703
2423,2020-07-07,2019,11,7,Jul,1,20200707
2424,2019-04-06,2019,4,6,Jun,0,20190406
2425,2024-06-09,2024,6,9,Sep,0,20240609
2427,2019-04-04,2019,11,4,Apr,1,20190404
2428,2019-08-08,2020,3,8,Aug,0,20190808
2429,2020-10-10,2021,7,10,Oct,0,20201010
2430,2021-11-08,2021,11,8,Aug,1,20211108
2431,2020-09-03,2022,12,3,Mar,0,20200903
2433,2019-01-06,2020,8,6,Jun,0,20190106
2434,2024-09-10,2022,5,10,Oct,0,20240910
2435,2019-08-07,2019,5,7,Jul,0,20190807
2436,2024-04-12,2022,8,12,Dec,0,20240412
2437,2024-02-12,2023,9,12,Dec,0,20240212
2438,2023-09-02,2019,8,2,Feb,0,20230902
2439,2024-05-01,2021,6,1,Jan,0,20240501
2441,2023-12-04,2023,8,4,Apr,0,20231204
2442,2024-06-12,2022,5,12,Dec,0,20240612
2443,2025-10-10,2025,2,10,Oct,0,20251010
2445,2022-10-10,2021,11,10,Oct,1,20221010
2446,2024-03-07,2020,7,7,Jul,0,20240307
2447,2019-01-02,2022,3,2,Feb,0,20190102
2449,2022-08-04,2022,8,4,Apr,0,20220804
2450,2022-12-01,2019,5,1,Jan,0,20221201
2452,2024-12-08,2020,5,8,Aug,0,20241208
2453,2020-04-10,2021,7,10,Oct,0,20200410
2454,2022-12-11,2019,2,11,Nov,0,20221211
2455,2023-02-01,2023,2,1,Jan,0,20230201
2457,2020-09-11,2022,2,11,Nov,0,20200911
2458,2024-03-07,2024,7,7,Jul,0,20240307
2459,2023-09-12,2020,12,12,Dec,0,20230912
2460,2025-01-09,2022,11,9,Sep,1,20250109
2461,2025-10-12,2019,6,12,Dec,0,20251012
2462,2020-08-10,2023,10,10,Oct,1,20200810
2464,2025-01-08,2020,5,8,Aug,0,20250108
2465,2025-08-06,2024,1,6,Jun,0,20250806
2466,2023-03-11,2019,8,11,Nov,0,20230311
2467,2024-03-07,2023,7,7,Jul,0,20240307
2468,2025-01-03,2022,12,3,Mar,0,20250103
2469,2024-03-03,2019,8,3,Mar,0,20240303
2471,2021-11-10,2022,11,10,Oct,1,20211110
2472,2024-07-12,2019,6,12,Dec,0,20240712
2473,2024-03-11,2020,5,11,Nov,0,20240311
2474,2021-04-12,2024,10,12,Dec,1,20210412
2475,2024-06-08,2020,1,8,Aug,0,20240608
2476,2022-01-06,2020,6,6,Jun,0,20220106
2477,2023-12-09,2019,5,9,Sep,0,20231209
2479,2024-11-12,2020,1,12,Dec,0,20241112
2480,2022-03-09,2022,6,9,Sep,0,20220309
2481,2025-04-07,2022,8,7,Jul,0,20250407
2483,2019-10-08,2024,5,8,Aug,0,20191008
2484,2024-01-11,2021,9,11,Nov,0,20240111
2485,2019-05-06,2021,8,6,Jun,0,20190506
2486,2025-05-02,2023,10,2,Feb,1,20250502
2489,2023-06-05,2021,11,5,May,1,20230605
2490,2025-10-08,2020,11,8,Aug,1,20251008
2491,2024-03-01,2024,3,1,Jan,0,20240301
2492,2021-12-04,2024,3,4,Apr,0,20211204
2493,2023-03-07,2024,9,7,Jul,0,20230307
2494,2021-10-12,2022,9,12,Dec,0,20211012
2495,2022-03-11,2022,7,11,Nov,0,20220311
2496,2023-12-03,2022,3,3,Mar,0,20231203
2499,2025-02-07,2022,3,7,Jul,0,20250207
2500,2022-10-12,2022,10,12,Dec,1,20221012
2504,2023-12-08,2022,1,8,Aug,0,20231208
2505,2019-07-10,2024,10,10,Oct,1,20190710
2507,2023-11-06,2020,10,6,Jun,1,20231106
2508,2019-04-08,2024,7,8,Aug,0,20190408
2509,2025-09-09,2019,5,9,Sep,0,20250909
2511,2019-10-05,2019,7,5,May,0,20191005
2512,2023-12-08,2021,1,8,Aug,0,20231208
2513,2020-12-12,2021,3,12,Dec,0,20201212
2514,2021-11-10,2021,9,10,Oct,0,20211110
2515,2023-12-04,2023,4,4,Apr,0,20231204
2516,2022-10-06,2022,10,6,Jun,1,20221006
2517,2024-05-02,2024,9,2,Feb,0,20240502
2518,2023-03-12,2023,6,12,Dec,0,20230312
2519,2020-12-03,2023,1,3,Mar,0,20201203
2520,2023-03-07,2023,3,7,Jul,0,20230307
2521,2025-09-05,2024,10,5,May,1,20250905
2524,2023-01-04,2023,1,4,Apr,0,20230104
2525,2019-12-08,2019,7,8,Aug,0,20191208
2526,2024-11-01,2021,6,1,Jan,0,20241101
2527,2020-08-08,2022,6,8,Aug,0,20200808
2528,2024-10-11,2020,3,11,Nov,0,20241011
2530,2023-09-01,2023,9,1,Jan,0,20230901
2531,2021-05-08,2022,1,8,Aug,0,20210508
2532,2025-02-11,2025,2,11,Nov,0,20250211
2534,2025-06-05,2023,4,5,May,0,20250605
2535,2019-02-08,2019,2,8,Aug,0,20190208
2536,2021-10-02,2021,10,2,Feb,1,20211002
2538,2020-06-05,2019,4,5,May,0,20200605
2539,2019-08-11,2022,2,11,Nov,0,20190811
2540,2023-07-07,2020,8,7,Jul,0,20230707
2542,2025-01-04,2020,3,4,Apr,0,20250104
2544,2019-10-02,2023,11,2,Feb,1,20191002
2545,2023-05-07,2024,6,7,Jul,0,20230507
2546,2022-07-04,2019,7,4,Apr,0,20220704
2547,2021-08-08,2023,11,8,Aug,1,20210808
2548,2022-04-02,2020,7,2,Feb,0,20220402
2549,2025-07-04,2023,12,4,Apr,0,20250704
2550,2025-09-06,2021,11,6,Jun,1,20250906
2551,2022-07-06,2019,7,6,Jun,0,20220706
2552,2022-03-12,2022,3,12,Dec,0,20220312
2553,2022-08-02,2020,2,2,Feb,0,20220802
2554,2023-04-03,2020,4,3,Mar,0,20230403
2555,2021-06-08,2019,7,8,Aug,0,20210608
2556,2020-11-06,2020,1,6,Jun,0,20201106
2558,2022-04-05,2020,1,5,May,0,20220405
2559,2024-05-02,2021,8,2,Feb,0,20240502
2561,2023-03-12,2025,2,12,Dec,0,20230312
2562,2024-02-09,2023,6,9,Sep,0,20240209
2563,2023-08-08,2020,5,8,Aug,0,20230808
2564,2023-08-07,2023,9,7,Jul,0,20230807
2565,2024-11-11,2024,10,11,Nov,1,20241111
2566,2022-03-03,2022,11,3,Mar,1,20220303
2567,2025-05-06,2019,3,6,Jun,0,20250506
2568,2019-03-12,2019,5,12,Dec,0,20190312
2569,2023-03-11,2023,3,11,Nov,0,20230311
2570,2020-09-04,2024,1,4,Apr,0,20200904
2571,2022-06-10,2025,2,10,Oct,0,20220610
2572,2024-10-02,2024,7,2,Feb,0,20241002
2573,2019-03-12,2019,3,12,Dec,0,20190312
2574,2023-05-01,2022,10,1,Jan,1,20230501
2575,2019-02-07,2019,10,7,Jul,1,20190207
2576,2023-11-01,2020,12,1,Jan,0,20231101
2577,2022-05-11,2021,4,11,Nov,0,20220511
2579,2022-11-03,2023,5,3,Mar,0,20221103
2580,2023-06-11,2020,4,11,Nov,0,20230611
2581,2021-02-11,2022,2,11,Nov,0,20210211
2582,2019-09-11,2019,5,11,Nov,0,20190911
2583,2023-09-11,2023,1,11,Nov,0,20230911
2584,2024-05-06,2020,6,6,Jun,0,20240506
2585,2023-12-05,2021,10,5,May,1,20231205
2586,2020-06-11,2020,5,11,Nov,0,20200611
2587,2020-03-02,2021,1,2,Feb,0,20200302
2591,2024-07-08,2022,8,8,Aug,0,20240708
2592,2019-10-12,2024,7,12,Dec,0,20191012
2593,2019-08-09,2023,11,9,Sep,1,20190809
2594,2024-09-03,2019,6,3,Mar,0,20240903
2595,2022-02-05,2022,2,5,May,0,20220205
2596,2024-10-04,2021,7,4,Apr,0,20241004
2597,2023-02-05,2020,3,5,May,0,20230205
2598,2023-08-01,2022,1,1,Jan,0,20230801
2599,2021-04-09,2023,3,9,Sep,0,20210409
2600,2020-11-01,2020,11,1,Jan,1,20201101
2601,2024-10-02,2022,11,2,Feb,1,20241002
2602,2023-08-03,2021,12,3,Mar,0,20230803
2603,2021-02-08,2020,9,8,Aug,0,20210208
2604,2020-09-01,2021,4,1,Jan,0,20200901
2606,2021-11-11,2024,12,11,Nov,0,20211111
2607,2022-08-10,2020,1,10,Oct,0,20220810
2609,2020-06-11,2024,7,11,Nov,0,20200611
2610,2022-06-12,2022,6,12,Dec,0,20220612
2611,2019-06-12,2019,12,12,Dec,0,20190612
2612,2022-05-07,2019,6,7,Jul,0,20220507
2613,2019-01-05,2021,3,5,May,0,20190105
2614,2021-01-04,2021,1,4,Apr,0,20210104
2615,2023-02-09,2023,5,9,Sep,0,20230209
2616,2020-04-09,2021,9,9,Sep,0,20200409
2617,2019-06-05,2024,8,5,May,0,20190605
2618,2023-02-09,2023,12,9,Sep,0,20230209
2619,2019-06-07,2020,4,7,Jul,0,20190607
2620,2020-05-09,2021,7,9,Sep,0,20200509
2621,2023-06-03,2022,9,3,Mar,0,20230603
2623,2024-05-10,2024,1,10,Oct,0,20240510
2624,2025-02-12,2020,6,12,Dec,0,20250212
2625,2025-08-09,2019,11,9,Sep,1,20250809
2626,2025-12-02,2020,8,2,Feb,0,20251202
2627,2025-11-09,2019,6,9,Sep,0,20251109
2628,2025-03-10,2022,9,10,Oct,0,20250310
2629,2019-05-06,2019,5,6,Jun,0,20190506
2631,2024-09-11,2019,8,11,Nov,0,20240911
2632,2022-08-11,2022,8,11,Nov,0,20220811
2633,2022-12-10,2023,8,10,Oct,0,20221210
2634,2023-03-12,2021,12,12,Dec,0,20230312
2635,2022-12-08,2022,12,8,Aug,0,20221208
2636,2021-10-11,2019,12,11,Nov,0,20211011
2637,2023-03-10,2024,1,10,Oct,0,20230310
2638,2025-05-06,2021,4,6,Jun,0,20250506
2639,2023-04-04,2021,2,4,Apr,0,20230404
2641,2021-07-05,2022,12,5,May,0,20210705
2642,2021-08-07,2020,2,7,Jul,0,20210807
2644,2025-11-04,2020,6,4,Apr,0,20251104
2645,2019-12-05,2019,12,5,May,0,20191205
2646,2023-06-03,2023,6,3,Mar,0,20230603
2647,2019-09-12,2021,11,12,Dec,1,20190912
2648,2025-01-10,2023,4,10,Oct,0,20250110
2649,2024-08-04,2024,8,4,Apr,0,20240804
2650,2024-12-05,2019,10,5,May,1,20241205
2651,2022-01-12,2019,5,12,Dec,0,20220112
2653,2021-06-07,2021,6,7,Jul,0,20210607
2654,2019-10-05,2021,5,5,May,0,20191005
2655,2025-09-06,2021,10,6,Jun,1,20250906
2656,2024-03-11,2024,8,11,Nov,0,20240311
2657,2020-11-09,2022,6,9,Sep,0,20201109
2660,2024-07-11,2021,1,11,Nov,0,20240711
2661,2024-03-05,2020,7,5,May,0,20240305
2662,2022-02-07,2022,2,7,Jul,0,20220207
2663,2023-08-10,2023,8,10,Oct,0,20230810
2665,2025-03-10,2021,5,10,Oct,0,20250310
2666,2023-01-07,2019,6,7,Jul,0,20230107
2668,2024-12-02,2024,12,2,Feb,0,20241202
2669,2023-05-05,2023,5,5,May,0,20230505
2670,2023-08-11,2019,5,11,Nov,0,20230811
2671,2025-04-06,2020,1,6,Jun,0,20250406
2672,2025-03-12,2020,1,12,Dec,0,20250312
2673,2025-11-04,2024,11,4,Apr,1,20251104
2674,2024-03-05,2024,3,5,May,0,20240305
2676,2024-01-01,2025,4,1,Jan,0,20240101
2677,2025-10-09,2024,11,9,Sep,1,20251009
2678,2024-03-11,2020,8,11,Nov,0,20240311
2679,2022-08-01,2020,9,1,Jan,0,20220801
2680,2025-12-11,2025,1,11,Nov,0,20251211
2681,2023-07-05,2021,12,5,May,0,20230705
2682,2024-12-09,2024,3,9,Sep,0,20241209
2683,2020-10-10,2020,1,10,Oct,0,20201010
2684,2023-02-04,2022,12,4,Apr,0,20230204
2685,2021-09-04,2021,11,4,Apr,1,20210904
2686,2021-02-02,2022,8,2,Feb,0,20210202
2687,2019-07-01,2021,7,1,Jan,0,20190701
2688,2022-02-02,2023,12,2,Feb,0,20220202
2689,2025-04-11,2024,1,11,Nov,0,20250411
2690,2023-12-01,2024,11,1,Jan,1,20231201
2693,2024-03-01,2022,11,1,Jan,1,20240301
2694,2024-07-08,2024,7,8,Aug,0,20240708
2695,2025-09-07,2021,12,7,Jul,0,20250907
2697,2021-04-06,2021,4,6,Jun,0,20210406
2698,2021-02-12,2024,1,12,Dec,0,20210212
2699,2021-03-11,2022,7,11,Nov,0,20210311
2700,2022-04-05,2022,4,5,May,0,20220405
2702,2021-04-07,2023,8,7,Jul,0,20210407
2703,2022-08-02,2019,6,2,Feb,0,20220802
2704,2023-07-02,2023,3,2,Feb,0,20230702
2705,2020-07-10,2020,4,10,Oct,0,20200710
2707,2021-05-10,2024,10,10,Oct,1,20210510
2709,2019-08-01,2020,8,1,Jan,0,20190801
2711,2023-10-12,2024,8,12,Dec,0,20231012
2713,2024-03-12,2022,6,12,Dec,0,20240312
2714,2019-04-12,2021,11,12,Dec,1,20190412
2715,2023-04-09,2025,1,9,Sep,0,20230409
2717,2024-06-01,2024,9,1,Jan,0,20240601
2718,2022-01-07,2021,10,7,Jul,1,20220107
2719,2023-08-06,2020,12,6,Jun,0,20230806
2720,2020-01-04,2020,1,4,Apr,0,20200104
2721,2024-07-03,2021,11,3,Mar,1,20240703
2722,2021-02-04,2022,3,4,Apr,0,20210204
2723,2019-09-06,2019,9,6,Jun,0,20190906
2724,2023-02-04,2020,9,4,Apr,0,20230204
2726,2019-06-02,2021,2,2,Feb,0,20190602
2727,2020-09-09,2021,11,9,Sep,1,20200909
2728,2022-07-08,2019,4,8,Aug,0,20220708
2729,2025-01-01,2023,11,1,Jan,1,20250101
2731,2020-12-06,2023,12,6,Jun,0,20201206
2732,2021-02-08,2023,12,8,Aug,0,20210208
2733,2023-03-08,2022,10,8,Aug,1,20230308
2734,2023-09-06,2023,7,6,Jun,0,20230906
2735,2023-06-11,2020,5,11,Nov,0,20230611
2736,2024-01-11,2020,3,11,Nov,0,20240111
2737,2024-06-04,2022,10,4,Apr,1,20240604
2738,2019-02-04,2020,12,4,Apr,0,20190204
2739,2023-03-08,2024,8,8,Aug,0,20230308
2740,2021-08-03,2021,7,3,Mar,0,20210803
2741,2022-06-06,2019,7,6,Jun,0,20220606
2742,2022-11-02,2022,11,2,Feb,1,20221102
2743,2022-04-08,2022,12,8,Aug,0,20220408
2744,2025-07-07,2023,2,7,Jul,0,20250707
2745,2025-02-08,2019,8,8,Aug,0,20250208
2746,2020-01-01,2021,5,1,Jan,0,20200101
2747,2022-10-06,2022,3,6,Jun,0,20221006
2748,2024-04-05,2024,2,5,May,0,20240405
2749,2025-06-10,2020,6,10,Oct,0,20250610
2750,2024-01-04,2021,1,4,Apr,0,20240104
2751,2024-12-11,2022,4,11,Nov,0,20241211
2752,2025-02-08,2020,6,8,Aug,0,20250208
2753,2019-12-09,2021,10,9,Sep,1,20191209
2756,2020-01-05,2024,6,5,May,0,20200105
2757,2024-09-07,2019,8,7,Jul,0,20240907
2758,2025-07-04,2024,4,4,Apr,0,20250704
2759,2023-12-12,2022,2,12,Dec,0,20231212
2760,2023-10-11,2019,7,11,Nov,0,20231011
2761,2021-01-01,2020,6,1,Jan,0,20210101
2762,2024-07-05,2024,11,5,May,1,20240705
2763,2021-12-11,2024,1,11,Nov,0,20211211
2764,2024-01-07,2020,12,7,Jul,0,20240107
2765,2024-12-10,2019,12,10,Oct,0,20241210
2766,2019-05-12,2022,9,12,Dec,0,20190512
2767,2020-04-01,2020,9,1,Jan,0,20200401
2768,2025-06-10,2023,5,10,Oct,0,20250610
2769,2025-05-07,2024,8,7,Jul,0,20250507
2770,2023-07-10,2023,8,10,Oct,0,20230710
2771,2024-08-04,2019,5,4,Apr,0,20240804
2773,2025-10-02,2020,5,2,Feb,0,20251002
2774,2019-03-07,2019,3,7,Jul,0,20190307
2775,2024-09-12,2021,3,12,Dec,0,20240912
2777,2023-03-06,2023,3,6,Jun,0,20230306
2778,2023-10-07,2024,1,7,Jul,0,20231007
2779,2019-05-07,2024,11,7,Jul,1,20190507
2780,2024-10-06,2024,10,6,Jun,1,20241006
2782,2019-07-12,2020,11,12,Dec,1,20190712
2783,2025-06-11,2020,8,11,Nov,0,20250611
2784,2021-06-11,2020,4,11,Nov,0,20210611
2785,2022-01-09,2021,7,9,Sep,0,20220109
2786,2021-06-11,2021,10,11,Nov,1,20210611
2787,2020-10-04,2024,9,4,Apr,0,20201004
2788,2021-08-05,2024,1,5,May,0,20210805
2789,2024-09-03,2024,9,3,Mar,0,20240903
2790,2023-09-12,2021,9,12,Dec,0,20230912
2791,2021-12-08,2023,8,8,Aug,0,20211208
2793,2020-01-01,2025,1,1,Jan,0,20200101
2794,2020-02-12,2021,6,12,Dec,0,20200212
2795,2021-09-07,2024,5,7,Jul,0,20210907
2796,2020-12-03,2024,9,3,Mar,0,20201203
2797,2022-08-03,2020,8,3,Mar,0,20220803
2798,2021-07-04,2019,5,4,Apr,0,20210704
2799,2025-09-09,2021,11,9,Sep,1,20250909
2800,2024-06-03,2019,5,3,Mar,0,20240603
2801,2023-05-05,2024,9,5,May,0,20230505
2802,2021-05-05,2021,5,5,May,0,20210505
2803,2019-01-07,2022,7,7,Jul,0,20190107
2804,2021-04-11,2024,2,11,Nov,0,20210411
2805,2023-09-04,2024,1,4,Apr,0,20230904
2806,2022-07-10,2021,11,10,Oct,1,20220710
2808,2021-02-07,2020,7,7,Jul,0,20210207
2809,2022-12-11,2021,3,11,Nov,0,20221211
2810,2022-01-06,2024,11,6,Jun,1,20220106
2811,2020-09-02,2022,2,2,Feb,0,20200902
2812,2025-01-01,2023,8,1,Jan,0,20250101
2813,2020-03-10,2023,11,10,Oct,1,20200310
2814,2024-02-03,2020,7,3,Mar,0,20240203
2815,2021-11-08,2021,1,8,Aug,0,20211108
2816,2020-08-03,2021,11,3,Mar,1,20200803
2817,2019-12-12,2024,12,12,Dec,0,20191212
2818,2019-04-11,2019,4,11,Nov,0,20190411
2819,2024-08-11,2022,11,11,Nov,1,20240811
2820,2023-07-07,2022,2,7,Jul,0,20230707
2821,2022-04-04,2022,4,4,Apr,0,20220404
2822,2025-08-01,2020,1,1,Jan,0,20250801
2823,2020-11-05,2019,9,5,May,0,20201105
2824,2020-08-09,2022,9,9,Sep,0,20200809
2825,2023-03-03,2023,2,3,Mar,0,20230303
2827,2021-12-05,2023,11,5,May,1,20211205
2828,2024-04-04,2022,10,4,Apr,1,20240404
2829,2021-09-12,2019,7,12,Dec,0,20210912
2830,2025-01-06,2024,11,6,Jun,1,20250106
2831,2020-03-10,2024,5,10,Oct,0,20200310
2832,2024-12-12,2024,3,12,Dec,0,20241212
2834,2025-09-07,2022,9,7,Jul,0,20250907
2835,2019-02-11,2019,2,11,Nov,0,20190211
2836,2022-03-05,2024,2,5,May,0,20220305
2837,2025-01-01,2025,1,1,Jan,0,20250101
2838,2023-07-08,2023,7,8,Aug,0,20230708
2839,2020-08-01,2021,5,1,Jan,0,20200801
2840,2021-07-01,2021,5,1,Jan,0,20210701
2841,2020-02-09,2019,8,9,Sep,0,20200209
2842,2023-07-07,2023,6,7,Jul,0,20230707
2843,2023-10-02,2023,10,2,Feb,1,20231002
2844,2023-03-09,2021,4,9,Sep,0,20230309
2845,2019-07-11,2023,9,11,Nov,0,20190711
2846,2024-04-05,2022,5,5,May,0,20240405
2847,2023-09-01,2019,11,1,Jan,1,20230901
2848,2020-12-12,2021,4,12,Dec,0,20201212
2849,2022-01-07,2022,11,7,Jul,1,20220107
2850,2023-04-11,2023,8,11,Nov,0,20230411
2851,2022-01-12,2020,7,12,Dec,0,20220112
2852,2020-06-03,2024,12,3,Mar,0,20200603
2854,2021-03-08,2019,10,8,Aug,1,20210308
2855,2020-01-06,2020,1,6,Jun,0,20200106
2856,2021-07-09,2020,8,9,Sep,0,20210709
2857,2019-01-06,2020,5,6,Jun,0,20190106
2858,2024-08-05,2024,8,5,May,0,20240805
2863,2019-04-06,2021,7,6,Jun,0,20190406
2864,2023-12-12,2020,10,12,Dec,1,20231212
2865,2022-07-05,2021,9,5,May,0,20220705
2866,2024-05-06,2021,9,6,Jun,0,20240506
2867,2023-08-09,2022,2,9,Sep,0,20230809
2868,2022-08-10,2023,9,10,Oct,0,20220810
2869,2020-04-02,2023,4,2,Feb,0,20200402
2870,2023-12-11,2019,6,11,Nov,0,20231211
2871,2019-07-12,2024,7,12,Dec,0,20190712
2872,2023-03-08,2022,12,8,Aug,0,20230308
2873,2024-05-11,2019,6,11,Nov,0,20240511
2874,2022-02-04,2020,4,4,Apr,0,20220204
2876,2025-11-08,2019,11,8,Aug,1,20251108
2877,2021-05-06,2024,9,6,Jun,0,20210506
2878,2024-05-06,2019,7,6,Jun,0,20240506
2879,2019-07-02,2019,7,2,Feb,0,20190702
2880,2021-04-05,2020,10,5,May,1,20210405
2881,2023-01-02,2021,8,2,Feb,0,20230102
2882,2021-06-12,2025,1,12,Dec,0,20210612
2883,2019-12-07,2019,12,7,Jul,0,20191207
2884,2022-04-11,2022,4,11,Nov,0,20220411
2885,2021-12-01,2022,12,1,Jan,0,20211201
2886,2023-11-05,2020,2,5,May,0,20231105
2887,2022-07-04,2023,1,4,Apr,0,20220704
2888,2019-04-09,2021,9,9,Sep,0,20190409
2889,2020-07-08,2020,7,8,Aug,0,20200708
2890,2019-03-04,2022,11,4,Apr,1,20190304
2891,2025-09-12,2022,5,12,Dec,0,20250912
2893,2025-11-11,2025,2,11,Nov,0,20251111
2894,2021-04-05,2021,8,5,May,0,20210405
2895,2021-07-12,2022,12,12,Dec,0,20210712
2896,2019-03-11,2023,11,11,Nov,1,20190311
2898,2020-11-11,2022,8,11,Nov,0,20201111
2899,2025-07-03,2024,7,3,Mar,0,20250703
2900,2021-05-03,2024,10,3,Mar,1,20210503
2901,2021-12-01,2020,3,1,Jan,0,20211201
2902,2019-09-09,2024,3,9,Sep,0,20190909
2903,2021-09-05,2021,9,5,May,0,20210905
2904,2022-10-04,2022,9,4,Apr,0,20221004
2905,2019-10-05,2020,12,5,May,0,20191005
2906,2022-12-02,2025,2,2,Feb,0,20221202
2907,2025-06-10,2024,9,10,Oct,0,20250610
2909,2024-06-01,2022,6,1,Jan,0,20240601
